"A wisp of smoke lends a sultry tone to fresh pear in this dry, supple wine. It's ripe and rich on the palate, but maintains the lean, steely acidity ubiquitous to this vintage. Finishes long with rolling mineral notes.",91,Schloss Johannisberger 2013 Silberlack Trocken GG Riesling (Rheingau),,,,
"This wine opens with red berry, spice and spearmint aromas. The dense palate is surprisingly sweet, with sugary black plum alongside drying, rough, wood tannins.",85,Vesevo 2010 Aglianico (Beneventano),,,,
Cranberry and fennel elements entertain the nose on this widely available wine. Raspberries and black licorice show on the light and easy palate.,85,Magnolia Court 2013 Pinot Noir (Central Coast),,,,
"Nothing fancy about this dry, plummy wine, but it gets the job done. Shows ripe currant, tobacco and herb flavors wrapped into firm tannins.",84,Sobon Estate 2006 Cabernet Sauvignon (Amador County),,,,
"Extra sweetness and density give this wine a full and generous personality. Dry Proseccos usually show a little extra peach juice and nectarine, as this wine does, without being heavy or cloying.",87,Bortolotti NV Dry  (Conegliano Valdobbiadene Prosecco Superiore),,,,
"Blueberry, plum and cardamom aromas include a whiff of wood smoke. A balanced palate has energy along with brambly berry and chocolate flavors. A chewy, solid finish is good but less lively than the palate.",88,Rubus 2014 Icon Malbec (Mendoza),,,,
"A more traditional type of crianza with vanilla, spice, dry berry fruit and a quiet, subtle approach. The mouthfeel is Old World with it's clean, dusty weight and proper acid-tannin balance, and the flavors of spice, cherry, dried currant and earth don't overstep their place. Very nice wine for under $20.",89,Valserrano 2006 Crianza  (Rioja),,,,
"This white wine from Serbia has aromas of caramelized pineapple and elderflower. It is lively and energetic, with flavors of Japanese apple and ripe pineapple.",87,Milijan Jelić 2011 Morava (Pocerina),,,,
"Herbal and peppery, with a brambly character to the cranberry/raspberry fruit, this seems to be hiding the influence of aging in 25% new French oak. Extra time in the bottle could bump up the score.",87,Purple Hands 2012 Barron Wahl Vineyard Pinot Noir (Chehalem Mountains),,,,
"A pleasant surprise, this budget-priced Viognier shows plenty of plump fruit without getting overly big or blowsy. Citrus and pineapple flavors reflect the moderate alcohol levels, finishing on a juicy, succulent note. Drink now.",87,Tall Poppy 2006 Reserve Viognier (South Eastern Australia),,,,
"In a three-pack of 2014 Pinots from Saffron Fields, this shows reserve-level density and extra complexity. Tart and juicy berry fruit gathers into a concentrated midpalate, buoyed with a refreshing, mineral-laced acidity. The raspberry and cherry fruit resonates well into a citrus-tinged finish. Tuck this away for awhile longer, and drink 2020–2028.",92,Saffron Fields Vineyard 2014 Pinot Noir,,,,
"Rich, elaborate and layered. If this Cab were a fabric, it would be suede. Shows the tannins and minerals of Diamond Mountain, with potent flavors of blackberries, cherries, currants, cola, anise and sweet smoky oak. The finish is wonderfully dry, firm and long. Should develop for at least eight years.",94,Wallis Family Estate 2008 Cabernet Sauvignon (Diamond Mountain District),,,,
"Light and ethereal in color, this vineyard-designated wine has a thinness. It's also marked by a funky herbal taste that can best be described as bouquet garni, but especially sage, veering into tomato leaf.",85,Bailiwick 2012 Sangiacomo Vineyard Pinot Noir (Sonoma Coast),,,,
"A good Zinfandel, dry, crisply acidic and rugged in tannins, with cherry-berry and spice flavors with a hint of tobacco and leather. But there's a green, vegetal streak that detracts. Drink now.`",84,Lake Sonoma 2007 Zinfandel (Dry Creek Valley),,,,
"This is all about the essence of red cherry, made complex with layers of violet, sweet tobacco and red licorice. There's plenty of toasty new oak, too. It's one of the prettier California Grenaches out there.",90,Melée 2010 Grenache (California),,,,
"Pretty straightforward Marlborough Sauvignon Blanc, but done well, featuring passion fruit, pink grapefruit and melon aromas and flavors that end on a gently herbal note.",90,Framingham 2015 Sauvignon Blanc (Marlborough),,,,
"More flush and generous than the Vertus 100% Tempranillo, this blend of 50% Tempranillo and 50% Cabernet is bold but not heavy, with a medium body and clean, direct flavors of red berry and plum. It shows dashes of pepper and spice on the medium-long finish.",86,Bodegas Iranzo 2010 Vertus Wine Made with Organically Grown Grapes Cabernet Sauvignon-Tempranillo (Utiel-Requena),,,,
"A blend of 70% Cabernet Sauvignon, 26% Merlot and 4% Petit Verdot, this wine offers a bouquet that is equal parts black plum and green pepper. Fruit holds sway over chalky tannins, with flavors of black cherry and raspberry that are joined by chocolate covered espresso bean and green pepper notes.",90,The Cave 2011 Red (Galilee),,,,
"Made of 48% Sangiovese, 35% Montepulciano, 10% Merlot and 7% Cabernet Sauvignon, this has black-skinned fruit and baking spice aromas. The firm palate delivers black cherry, black currant and tobacco notes in a frame of fine-grained tannins. Drink through 2020.",89,PoderNuovo a Palazzone 2012 Therra Red (Toscana),,,,
"A healthy mix of boysenberries and strawberry preserves form the core aromas, with touches of spiced toast and purple flower. Delicate tannins lend the palate an open feel, and a green streak cuts through the center. The flavors would benefit from a boost of concentration.",83,Gadino 2010 Antiche Viti Reserva Cabernet Franc (Virginia),,,,
"Subtle oak, toast, espresso and mature black fruit aromas lead the nose. The youthfully assertive palate displays coffee bean, crushed dark cherry, vanilla, black raspberry and black pepper alongside drying wood tannins. Drink after 2018.",89,Boroli 2010  Barolo,,,,
"This opens with rose petal, red-skinned berry and cake spice aromas. It's bright and easy drinking on the palate, with Morello cherry, raspberry jam and cinnamon flavors. Vibrant acidity and smooth tannins lend easygoing support. Enjoy through 2020.",88,Caldera 2015  Barbera d'Asti,,,,
"Welcoming but basic cassis and berry aromas carrry a leathery accent and a hint of rubber. The palate is mildly creamy and comfortable, with cassis, cherry and plum flavors but little beyond that. A clean finish cements this well-made wine's value position.",87,Santa Helena 2011 Selección del Directorio Gran Reserva Cabernet Sauvignon (Colchagua Valley),,,,
"Blended from Umpqua Valley and Eola Hills grapes, this is forward and fruit-driven, with a pleasant mix of apple and pear. Along with the fruit comes a base of minerality and an unusual streak of spearmint.",88,Seven Hills 2012 Pinot Gris (Oregon),,,,
"Hints of menthol and cherry cough drop are upfront on the nose. Flavors of red currant, rhubarb and sour raspberry appear on the crisp, tart palate, finishing clean yet short.",83,Patriarche Père et Fils 2014 Pinot Noir (Vin de France),,,,
"Aromas of woodspice, char, pickling spices and herbs are out in front of red and black fruit. The flavors are light and appealing, but ultimately the oak provides distraction.",87,Gordon Estate 2013 Estate Grown Merlot (Columbia Valley (WA)),,,,
"This alluring red blend start with aromas of cherry, blueberry, cedar and spice and leads into pretty layers of red berry, cherry and violets on the palate. Soft and full with good acid balance, it's a lovely combination of native and international varieties.",89,Gaia Wines 2007 Gaia S Red (Peloponnese),,,,
"This is a rich and rounded wine, and its tannins have already integrated into the soft, ripe black fruits. It has concentration and an attractive juiciness for drinking after 1–2 years.",88,Thunevin 2009 Domaine Virginie Thunevin  (Bordeaux),,,,
"Falcone's fourth release of this non-vintage blend solidifies its placement as a fine, complex wine to drink over the next several years. Made from Syrah, Petite Sirah and Cabernet Sauvignon, it shows the softness and richness of a Paso red, with flavors of black cherry jam, chocolate, roasted coconut and black pepper.",90,Falcone 2010 Annaté IV Red (Paso Robles),,,,
"A rich wine, full and fruity up front, then opening up into a much more mineral, textured character. It is a great explosion of citrus, pear and green apple, the wood aging showing with subtlety. It's a wine for aging, complex and tight at the end.",95,Domaine Leflaive 2010 Les Pucelles Premier Cru  (Puligny-Montrachet),,,,
"Il Drappo is a ripe, smokey and chewy expression of Nero d'Avola with plump fruit notes backed by blackberry and cherry nuances. The mouthfeel is rich, velvety and very soft. Pair this wine with spicy pork with barbecue sauce.",90,Benanti 2005 Il Drappo Nero d'Avola (Sicilia),,,,
"This tangy wine is crisp while also fruity. With its hints of herbal flavors along with green plum and apples, it is a juicy wine that is ready to drink now.",86,Paris-Simoneau 2016 Antoine Simoneau Cuvée AS Sauvignon Blanc (Touraine),,,,
"You can't compare Borobo to anything else because what else is a blend of Carmenère, Cab Sauvignon, Syrah and Pinot Noir? Overall, this is a polished wine with tobacco, balsam wood and cedary berry aromas. The palate is soft and rich, with mellow tannins. Flavors of spice, berry and plum are slightly baked, and the finish keeps the mellow, fruity vibe going. Drink through 2018.",92,Lapostolle 2010 Borobo Red (Rapel Valley),,,,
"Attractive and smooth, this is a ripe, broad wine with its soft, juicy red berry fruits and supporting firm tannins. Balanced and fruity, it is ready to drink, finishing with a crisp texture of acidity.",88,Château Bertinerie 2011 Grande Cuvée  (Blaye Côtes de Bordeaux),,,,
"With a pale coral color and flavors like strawberry and watermelon, this wine is bright and appealing. It is medium bodied and has a hint of sweetness.",86,Peace Water 2015 Inspire Rosé (North Coast),,,,
"Clarissa Nagy, whose main job is making wine for Riverbench, sources grapes from the nearby Garey Ranch Vineyard for this bottling. It shows strawberry, plum blossom, beet juice, rose petals and cola on the nose. The palate is light and easy, with flavors of pencil lead, Earl Grey tea and brisk cranberry juice.",88,Nagy 2012 Pinot Noir (Santa Maria Valley),,,,
"High-toned aromas of cherry cola and berry preserves are enticing on this concentrated, fruit-forward Pinot Noir. The palate is suppple with ripe cherry flavor, tinged with a spray of violets and firm, yet chalky, tannins.",88,Billsboro 2010 Pinot Noir (Finger Lakes),,,,
"Basic everyday Pinot Noir. It's dry, with simple cola and cherry flavors, and a grating acidity.",83,Five Rivers 2008 Pinot Noir (California),,,,
"This is a smooth, intense wine that's very complex in its balance between acidity, green fruits and minerality. It's full of delicious fruit flavors, but shows a fine tension as well. Pepper just hints at the end. Screwcap.",91,Josef Jamek 2012 Ried Achleiten Federspiel Grüner Veltliner (Wachau),,,,
"Sharp and candied, with Lifesaver sweet-and-sour cherries and cola softened with smoky wood notes. The tannins are sandpapery and firm. Drink now with rich beef and lamb.",87,Zepaltas 2008 Nunes Vineyard Pinot Noir (Russian River Valley),,,,
With its typical perfumed fruit and firm tannins this is a ripe structured wine. It does suffer from the one-dimensional character that can come with a mono-varietal Touriga Nacional. That keeps the wine firm with good fruit although without great depth and complexity. Drink from 2017.,88,Quinta do Vallado 2013 Touriga Nacional (Douro),,,,
"This wine is absolutely what fans of traditional Rioja should be on the lookout for. It's smooth, elegant and complex on the bouquet, the perfect introduction to a firm yet classy palate, with berry, plum, spice, tobacco and vanilla flavors. Dry, toasty and just right on the finish. Drink now–2020.",93,Beronia 2005 Gran Reserva  (Rioja),,,,
"Closed on the nose at first, this wine reventualy reveals black currant and cassis around wrapped tobacco leaf, the midpalate somewhat dry and puckering in tannin. Concentrated and dense, it finishes in dusty mocha.",88,Cornerstone 2012 Black Label Stepping Stone Cabernet Sauvignon (Napa Valley),,,,
"Quite restrained on the nose, this nicely priced bottling slowly unleashes sea salt, apple peel, key lime pith and chalk aromas. It's tightly wound on the palate with lemon skin and pear skin tartness, proving very racy in style.",88,Talbott 2014 Kali Hart Chardonnay (Monterey),,,,
"A blend of 80% Sangiovese, 15% Merlot and 5% Syrah, this robust but easy-drinking wine opens with aromas that recall blue flower, tilled soil, underbrush and ripe berries. The juicy palate delivers wild cherry, raspberry, white pepper and a hint of espresso along side soft tannins.",88,Tenuta Santo Pietro 2010 Viper Red (Toscana),,,,
"Subtle floral notes of violet and carnation introduce the bouquet of this wine, supported by scents of blackberry, blueberry and cherry. The medium-weight palate offers fine but spicy tannins that frame the juicy black plum and berry flavors. Drink now.",87,Indaba 2013 Merlot (Western Cape),,,,
"Savory notes of soy sauce and yeast extract add richness and umami to the sweet, cooked plum and cherry flavors on this Finger Lakes Pinot. A bit rustic with hints of smoked meat and leather, it's an ideal accompaniment to winter stews and braises.",85,Hosmer 2009 Pinot Noir (Cayuga Lake),,,,
"Tropical scents of guava and cherimoya with the mineral edge of concrete lead the aromatics on this Carmel Valley wine. Sharp acidity at first sip massages into softness soon afterward, upholding the nose's rocky promise as well as delivering lime-zest tang throughout.",91,Joullian 2013 Reserve Sauvignon Blanc (Monterey),,,,
"The second vintage of this wine comes from a great Douro year. It gives structure, dark fruits and a serious tannic structure that has been rounded by wood aging. Spice, berries and mint flavors all contribute to this powerful, ageworthy wine. Drink from 2017.",92,Muxagat 2011 Cisne Red (Douro),,,,
"From the Cognac region, this ripe, totally fruity wine has no suggestion of wood aging. Attractive apple and light citrus flavors are ripe and right up front. Acidity adds freshness to the end. Drink now.",85,Maison des 3 Ponts 2014 Maison des 3 Ponts Chardonnay (Charentais),,,,
"A spicy oaky nose is low on fruit, scattered and chocolaty. In the mouth, creamy oak and high acidity clash, while a lead flavor of chocolaty oak struggles to blend with tart saucy red-fruit notes. A milk chocolate flavor is most prominent on a hollow finish.",85,Taron 2014 4M  (Rioja),,,,
Black-cherry fruit and a soft tannic structure give this wine its fruity but firm character. It has plenty of ripe generous fruitiness that is sustained by the acidity and by the solid core of the wine. Drink starting from 2017.,92,Albert Bichot 2014 Domaine de Rochegès  (Moulin-à-Vent),,,,
"Aromas of toasted oak, vanilla and butterscotch carry over to the palate together with red apple skin and pear alongside fresh acidity. Not much fruit richness, but it's crisp and linear.",86,La Cappuccina 2011 San Brizio  (Soave),,,,
"The wine is rustically spicy, peppery and briary, with sandpapery tannins, but hey, it's Zinfandel, not Cabernet, and it's a really good one. Dry and brawny, it shows rich wild berry, tobacco, tabasco and carob flavors, and will pair well with game, beef tamales or mushu pork.",90,Dutton-Goldfield 2006 Zinfandel (Russian River Valley),,,,
"Aromas of white flowers, tangerine, honey and ginger are vibrant on this cryo-frozen wine. The flavors are sweet, tapering toward the finish.",88,Frost Bitten 2014 Ice Riesling (Yakima Valley),,,,
"One of the fruitier Sauv Blancs out there, it's rich and jammy in apricots, oranges and mangoes, with good acidity. The richness suggests pairing with sweeter Chinese, Thai and Vietnamese fare.",84,Nine North Wine Company 2012 Parcel 41 Sauvignon Blanc (Napa Valley),,,,
"This vineyard, just behind the Bourgeois winery, has the steepest slope in Sancerre. With a brilliant exposure to the sun it is capable of producing totally ripe rich wines. This example, packed with mango and apricot flavors, is far removed from an herbal character. Instead, it is exotic, ripe and likely to be ready to drink from 2019.",93,Henri Bourgeois 2015 La Côte des Monts Damnés  (Sancerre),,,,
"Pungent grassy notes lead the nose of this bottling from Vina Robles, with rounder passionfruit scents as well. The palate combines flinty minerality with lime zest, kumquat and herbal flavors, recalling its initial grassiness.",87,Vina Robles 2015 Sauvignon Blanc (Paso Robles),,,,
"Intriguing, complex aromas of mocha, beef broth and dried flowers lead into a wine that's medium to full in body but nicely elegant, with fruit wrapped around a core of sinewy tannins. Marinated beef notes linger on the silky finish.",92,Sélection Laurence Féraud 2012 Red (Châteauneuf-du-Pape),,,,
"This Cabernet-dominant blend is drinking young, with firm, gripping tannins and a tight structure. There's plenty of black fruit flavors to flesh out the palate, along with complex nuances of licorice root, creme de cassis, cigar-box spice and a touch of bitter chocolate. Give it a few years in the cellar for the tannins to mellow a bit.",89,1848 Winery 2009 Reserve Cabernet Merlot (Galilee),,,,
"Acidic and brittle, with an unnatural tartness to the sweet, jammy cherry, blackberry, cola and oak flavors. This Bordeaux-style blend is best opened now.",84,Calcareous 2008 Twisted Sisters Matriarch Red (Paso Robles),,,,
"Here's a simple, straightforward Cabernet Sauvignon from northern Italy with an attractively low price tag and lively aromas of cherry, chocolate and spice. It shows rich, dense texture as well.",87,Astoria 2007 Icóna Cabernet Sauvignon (Piave),,,,
"Stalky aromas of burnt hay blend with white fruit scents. Bland apple and stalky flavors are balanced by decent acidity, then finishes with burnt, oily accents.",83,Amadores 2010 Chardonnay (Mendoza),,,,
"Labeled as a regional wine rather than as a Douro wine because of the Syrah in the blend, this is still a wine from the Noval estate. Dark in color and still showing firm tannins, this second wine of Noval is made to develop relatively quickly and is ready to drink now. Ripe blackberry flavors are already evident, followed by juicy acidity and some spice tannins.",89,Quinta do Noval 2011 Cedro do Noval Red (Duriense),,,,
"Fermented in new barrels, this is a ripe, yellow fruit- and spice-flavored wine. It blends Fernão Pires, Roupeiro and Arinto, resulting in rich fruit, bright acidity and a fine, toasty character. Ready to drink.",89,Roquevale 2014 Reserva Branco White (Alentejo),,,,
"Poised, stylish and very fruity, this wine is fresh with acidity, showing lemon and red currant, with a touch of pepper on the finish. It's just right as an apéritif.",85,Domaines Bunan 2014 Bunan Selection Rosé (Var),,,,
"Among the four vineyards used by Angel Vine, the Avery stands apart for its detail, grip and length. Blue fruits take center stage—plums and berries—along with a tasty lick of coffee and chocolate. You may pick up a hint of the tack room and a streak of fennel in the finish.",91,Angel Vine 2011 Avery Vineyard Zinfandel (Columbia Valley (WA)),,,,
"Massolino's Parafada Barolo is a stunningly beautiful wine with bold, confident aromas of black fruit, tobacco, cigar box, cherry cola, clove, nutmeg and vanilla bean. The mouthfeel is bright, lively, velvety and, generally speaking, the 2006 vintage represents a big jump over 2005.",95,Massolino 2006 Parafada  (Barolo),,,,
"A complex blend that moves this wine into an international style. The wine is smooth, generous, almost opulent. It emphasizes rich red plum flavors, rounded out with jelly sweetness, the acidity coming with the a final burst of freshness. Unlike some of Heinrich's other reds, which need aging, this is ready to drink now.",89,Johann Heinrich 2006 Terra O. Red (Mittelburgenland),,,,
"Here's a good, robust red wine. It's not particularly Merlot-like, with its pepper, herb, cherry, red currant and cola flavors, wrapped into sticky tannins. But it's very dry and elegantly structured, and the alcohol is moderate. Fine with a nice steak or chop.",88,Murphy-Goode 2007 Merlot (Alexander Valley),,,,
"Earthy and perfumed berry aromas get this off to a good start. The palate is chewy and medium in size, with straightforward blackberry flavors backed by a blast of coffee. The finish dries out quickly, leaving a peppery aftertaste.",88,Carlos Serres 2011 Old Vines  (Rioja),,,,
"88-90 Barrel sample. The smoothest of ripe fruit with an exuberance of wood spice. The wine has generous tannins, but the finish feels a little rustic.",89,Château Reysson 2009 Barrel sample  (Haut-Médoc),,,,
"Intense aromas of blue flower, red berry and licorice lead the nose on this full-bodied wine. Menthol, licorice, cake spices and a blast of orange zest complement the juicy, red cherry and black raspberry flavors.",90,Nada Fiorenzo 2011 Nebbiolo (Langhe),,,,
This soft wine has a roasted fruit quality to it. Layers of jammy berry and plum show amidst a savory profile of tamed tannins and earth.,85,Concannon 2009 Polo Field Vineyard 50th Anniversary Release Petite Sirah (Livermore Valley),,,,
"This is an attractively perfumed dry Muscat. Very floral, deliciously decadent in its richness, it has a crisp bite of spice and pepper. Drink the wine from 2017.",88,Yves Leccia 2015 Parcelle C281 Muscat (Ile de Beauté),,,,
"Lime, slate and floral aromas lead to an off-dry palate, with generous amounts of stone-fruit flavors. Floral notes persist on the finish.",89,Ryan Patrick 2015 Olsen Brothers Vineyard Riesling (Yakima Valley),,,,
"This Catalonian blend is a concentrated number with a narrow, fruit-forward nose and cheesy leather on the side. The palate is full, grabby and ripe; flavors of blackberry and cassis are jammy and dark. It finishes sweet in flavor and ultraripe in feel, with a syrupy aftertaste. Another year or two in bottle will help this settle down; drink through 2020.",90,Vinyes del Terrer 2010 Terrer d'Aubert Red (Tarragona),,,,
"After five years on the lees, this is a brassy-hued, toasty wine. Hints of honey and caramel creep in, along with buttered citrus and ample toastiness. It's medium bodied and silky in texture. Drink now.",88,Huia 2010 Blanc de Blancs Traditional Method Sparkling (Marlborough),,,,
"This is the first time a Cabernet Franc has been made at Spring Valley since 2003. It's rich and earthy, tannic and concentrated, with plum and black cherry dusted with light mocha. Smooth and supple in the mouth, it glides into a tasty finish with toasted almonds.",91,Spring Valley Vineyard 2007 Katherine Corkrum Cabernet Franc (Walla Walla Valley (WA)),,,,
"This is toasty and vanilla-laden, but stands out for its full-bodied, lush character and intense fruit, which powers through on the finish.",90,Château d'Esclans 2007 Garrus Rosé (Côtes de Provence),,,,
"Underbrush, tobacco leaf, leather, truffle and blackberry aromas take center stage along with whiffs of toast and fig. The palate shows black cherry, carob, bitter cocoa, white pepper and sage alongside bracing tannins that leave a drying finish.",92,Rivetto 2008 Leon Riserva  (Barolo),,,,
"Seemingly sweet and mellow, this tastes like white toast that has been spread with raspberry jam and butter, sprinkled with cinnamon and brown sugar. It's already drinking well.",86,Flocchini 2008 Saddle-Up Syrah (Sonoma Coast),,,,
"This Pinot Noir-dominant sparkler is nutty and perfumed, its honeysuckle scents bringing lightness and brightness to a meaty core of body and weight.",88,Mumm Napa 2012 Devaux Ranch Blanc de Noirs Sparkling (Napa Valley),,,,
"A blend of Zinfandel (41%), Sangiovese (34%), Lemberger (9%), Malbec (11%) and Merlot, this appealing wine suggests plum, currant and red fruit. It's supple in feel with cranberry and raspberry flavors backed by tart acidity.",90,Owen Roe 2013 Abbot's Table Red (Columbia Valley (WA)),,,,
"No question the flavors are right on, erupting in mouthfilling blackberries, cassis, cherries, cola and chocolate, with anise and cinnamon-dusted smoky oak. Yet it feels a little soft and melted, and could use greater structural integrity. Drink now.",89,Obsidian Ridge 2006 Obsidian Ridge Vineyard Cabernet Sauvignon (Red Hills Lake County),,,,
"This supple, easy-drinking Cabernet features appealing ripe cassis and vanilla shadings. Hints of black cherry and graham cracker add nuance, while the texture is a bit creamy on the midpalate, turning dusty on the finish. Drink now–2020.",89,Howard Park 2012 Miamup Cabernet Sauvignon (Margaret River),,,,
"This straightforward Amarone offers aromas of tobacco leaf and raisin. The palate presents prune and plum flavors accented by a hint of chocolate. It also shows the heat of the vintage and is evolving fast, so enjoy this soon.",89,Delibori 2009  Amarone della Valpolicella,,,,
"A crisp wine that's full of acidity, this has flavors of green fruit and pepper. It feels rich while still showing its fruity and lively aftertaste. Screwcap.",88,Felsner 2010 Rohrendorfer Gebling Grüner Veltliner (Niederösterreich),,,,
"Bordeaux blends show promise in this region. This combination of 50% Cabernet Sauvignon, 37.5% Merlot and 12.5% Cabernet Franc reveals rustic, leathery aromas of crushed Italian herbs, dried red cherries and fresh dill. Once sipped, flavors of fresh-ground coffee, oregano and bay leaf spice a base of cranberry fruit.",88,Falkner 2011 Meritage (Temecula Valley),,,,
"Try this bold and concentrated wine for a change of pace. Enormous aromas of fully ripe plums and cherries mix with savory, herbal accents. The flavors are rich and mouthfilling, dripping with prune, boysenberry and anise.",90,Fenestra 2011 Touriga Nacional (Livermore Valley),,,,
"Using grapes from the Taittinger brand's first vineyard at Château de la Marquetterie, this wine is a blend of Pinot Noir and Chardonnay aged partially in wood. It is rich and beautifully structured, with a sense of ripe fruit as well as the beginnings of maturity. A mineral edge adds to the complexity. Drink now.",95,Taittinger NV Folies de la Marquetterie Brut  (Champagne),,,,
"Initially a bit shy, this slowly opens in the glass to reveal aromas of ripe berry, leather, baking spice and a hint of scorched earth. The palate offers suggestions of raspberry compote, dried black cherry, vanilla and licorice alongside tightly wound tannins. A marked espresso note closes the finish. Drink after 2019.",89,Poderi Luigi Einaudi 2012 Terlo  (Barolo),,,,
"Red berry, tobacco and sweet oak lead on this exemplary Pinotage, whose mocha, red fruit and smoke flavors offer South African character with an elegant edge. It's balanced and smooth but still hearty enough to stand up to dishes like grilled, sliced meat and stew.",88,MAN Vintners 2007 Pinotage (Coastal Region),,,,
"Exotic spice and cedar notes mingle amidst plump red cherries and raspberries on the nose of this perfumed Pinot Noir. Firm tannins form a taut foundation to crisp, tart raspberry and currant flavors and savory nuances of dried herb and crushed granite. It's a remarkably elegant, squarely structured wine that should meld beautifully over the next decade.",94,Salwey 2012 Estate Dry Pinot Noir (Baden),,,,
"Red berry fruits great freshness and brightness to this fruity wine that has tight acidity as a balance. The wine is crisp, young and layers light tannins at the end.",85,Fiuza 2013 3 Castas Red (Tejo),,,,
"Straightforward and enjoyable, it delivers aromas of peach blossom and citrus. The juicy palate offers white peach, green apple and banana peel. Sip this as an apéritif or pair with light first courses.",86,Cormòns 2013 Pinot Grigio (Collio),,,,
"Produced in one of the estates belonging to the Lapalu family, this wine is soft, rounded and ready to drink now. Gentle tannins give shape and structure to the black currant-fruits that finish on a fresh, crisp note.",86,Château Lacombe Noaillac 2013  Médoc,,,,
"Aromas of violet, wild red berry and dark cooking spice lift out of the glass. The aromas carry over to the soft, straightforward palate accompanied by mellow but rather fleeting tannins.",87,La Braccesca 2014 Sabazio  (Rosso di Montepulciano),,,,
"Neutral, slightly briny aromas are fresh but low on fruit. This has a slightly plump feel but not a lot of length or depth. Short basic white-fruit flavors match the nose, while this Xarello finishes dry in feel and mildly briny in flavor.",87,Albet I Noya 2015 El Fanio Xarel-lo (Penedès),,,,
"This bottling shows rich kumquat, peach, pear and mango flavors, along with the brisk acidity of a well-grown Santa Maria Chardonnay. Yet it has the extra features of minerality and flintiness that make it especially memorable.",93,Alta Maria 2012 Bien Nacido Chardonnay (Santa Maria Valley),,,,
"Very dark, iron-oxide-tinged fruit lures you in. There also is a lot of pepper on the nose. The palate is full of dark crushed fruit: juicy blackberry, aromatic blueberry and red cherry. The tannins are supple and there is lovely freshness to the palate. This is vibrant, juicy, smooth and aromatic. Drink now–2022.",91,Heinrich 2015 Vom Weingebirge Blaufränkisch (Burgenland),,,,
"Unusually, Tibouren (a red grape more often found further east near Nice) forms part of the blend of this wine along with white Clairette. The mix gives a spicy, very perfumed wine that has ripe apricot and raspberry fruits. A strong peppery undertow suggests this is more of a food wine.",91,Château Roubine 2015 Inspire Rosé (Côtes de Provence),,,,
"This medium- to full-bodied wine features hints of struck flint on the nose, then backs those up with round, ample flavors of fig and melon. It's a relatively soft, easy-drinking style with just enough complexity to satisfy.",88,Mohua 2013 Sauvignon Blanc (Marlborough),,,,
"Penfolds' 2009 Yattarna blends fruit from Tasmania, Victoria and South Australia, but remains a lean, taut Chardonnay. Flavors are crisp and citrusy, primarily kumquat, lemon and lime at this young age. Give it several years to see if it comes around.",88,Penfolds 2009 Yattarna Chardonnay (South Eastern Australia),,,,
"Smoked beef and pork aromas with hints of flint, licorice and black currant show on the nose of this 45% Syrah, 43% Cabernet Sauvignon and 12% Petit Verdot blend. The palate is soft upon entry, growing sticky with robust tannins as it opens, and offering black peppercorn, teriyaki and lavish black cherry flavors. Drink 2019–2033.",94,Daou 2013 Mayote Red (Adelaida District),,,,
"From a very hot and difficult vintage, this Chianti Classico has unusual aromas of dill, thyme and toasted oak that carry over to the palate. It's already evolved with a short finish.",85,Vignavecchia 2011  Chianti Classico,,,,
"High in acidity and upfront in pineapple, lemon, lime, green mint tea, vanilla and white pepper flavors, this Sauvignon Blanc has a sweet-and-sour taste. Made without oak, it's brilliantly clean and savory, but just a little too sweet.",86,Steelhead Vineyards 2009 Sauvignon Blanc (Sonoma County),,,,
"Silky and delicate in texture, this nearly weightless Pinot Noir offers red cherry-berry aromas and flavors, laced with hints of blossoms and herbs. The tart finish lingers sweetly in an intriguing, paradoxical juxtaposition. Drink now–2025.",91,Two Paddocks 2015 The First Paddock Proprietor's Reserve Pinot Noir (Central Otago),,,,
"A delightfully light, crisp and well-rounded expression of the variety—aged in stainless steel—this has a beginning, middle and end, all well defined. The bouquet is part lime and part mint and cilantro, while the middle traffics in peach. The finish accents the acidity that's been there all along, refreshing and well balanced.",88,Geyser Peak 2014 River Ranches Sauvignon Blanc (Russian River Valley),,,,
"Truly herbaceous and aromatic, this is a crisp, clean, easy-drinking wine, with a fresh, bright line of acidity. Ready to drink now.",86,Domaine Laporte 2011 Le Bouquet Sauvignon Blanc (Val de Loire),,,,
"Light dried herbs, cigar box and cranberry aromas arise on the nose of this bottling from the Broken Earth team. It's zesty on the sip, with raspberry and cooked red-plum flavors that are spiced up by pepper and more dried herbs. It's a tad thin.",86,Pull 2012 Merlot (Paso Robles),,,,
"A huge Zinfandel, with ultraripe, powerful berry, cocoa, bacon and spice flavors. That tremendous power comes at the cost of exceptionally high alcohol, which gives the wine a chili pepper burn. Forewarned is forearmed.",88,St. Francis 2009 Montecillo Vineyard Kaarin's Terrace Zinfandel (Sonoma Valley),,,,
"Smooth, rich and mellow, this has flavors of chocolate, raspberry, cherry and buttered toast that almost taste sweet. The tannins and acids eventually kick in, and the finish turns nicely dry. Drink now.",87,White Oak 2009 Merlot (Napa Valley),,,,
"Earthy cranberry, black tea and spicy clove deliver a combination of savory and herb, the tannins of the wine soft and subtle. The finish is lean.",86,The Winery SF 2013 Pinot Noir (Sonoma Coast),,,,
